idProposicao;idAutor
2143033;3928
2143034;3928
2143036;3928
2143037;108268
2143044;3928
2143048;3928
2143049;3928
2143051;3928
2143052;108446
2143063;108194
2143064;108194
2143066;108219
2143066;108405
2143071;108549
2143080;65394
2143081;65394
2143083;481370
2143089;108332
2143091;65394
2143093;108194
2143094;108329
2143097;108451
2143098;108451
2143100;108598
2143102;65394
2143108;108585
2143108;108340
2143109;108156
2143115;108493
2143116;108506
2143119;257654
2143120;3935
2143122;138743
2143123;824633
2143124;284455
2143125;108380
2143128;108380
2143137;108587
2143138;417413
2143139;108522
2143140;108522
2143141;108246
2143142;108246
2143143;108246
2143144;108246
2143145;108246
2143146;108246
2143147;108246
2143148;108246
2143149;108246
2143150;108246
2143151;108246
2143153;108246
2143154;108246
2143155;108246
2143156;108246
2143157;108246
2143159;108495
2143160;108495
2143161;481302
2143163;108347
2143163;108557
2143163;108164
2143164;4670
2143166;108463
2143167;108622
2143168;108354
2143169;108331
2143170;108157
2143173;65394
2143178;108334
2143180;108360
2143188;108521
2143189;108521
2143195;108135
2143199;108153
2143201;108459
2143203;108459
2143204;108342
2143206;3927
2143208;108521
2143209;108361
2143210;108361
2143213;942018
2143216;4736
2143217;108212
2143219;108212
2143225;284455
2143225;108435
2143225;108468
2143225;108198
2143225;108131
2143227;108468
2143228;108139
2143241;114867
2143242;4736
2143243;108329
2143246;108479
2143256;108500
2143257;108203
2143258;108215
2143259;11219
2143260;108596
2143261;108293
2143262;108122
2143263;108556
2143264;108385
2143265;108385
2143266;108385
2143267;108385
2143268;108549
2143269;108360
2143270;108168
2143277;108407
2143277;108198
2143277;108394
2143279;108244
2143280;108244
2143281;108522
2143284;108383
2143285;108211
2143287;108347
2143287;108494
2143287;108557
2143288;898196
2143289;4736
2143290;108271
2143291;5312
2143292;5312
2143293;108520
2143294;108520
2143295;10715
2143296;108144
2143297;108439
2143298;10873
2143299;108587
2143300;108587
2143301;108587
2143302;108587
2143303;108162
2143304;108162
2143305;85187
2143306;111912
2143307;108600
2143308;108600
2143309;108489
2143310;108439
2143311;108284
2143312;108587
2143313;108355
2143314;108355
2143315;108385
2143316;108300
2143317;108300
2143318;108557
2143319;108250
2143322;108555
2143325;108584
2143331;108436
2143332;108295
2143333;108295
2143335;108521
2143337;4672
2143343;108584
2143344;108584
2143350;108558
2143351;108558
2143354;108318
2143355;108318
2143356;108212
2143358;108428
2143359;108428
2143360;117600
2143362;108600
2143362;108557
2143364;108398
2143366;117600
2143367;108398
2143368;108123
2143370;108123
2143371;108123
2143372;108123
2143373;108123
2143374;108123
2143375;108123
2143376;108123
2143377;108512
2143378;108126
2143379;108462
2143382;108462
2143386;108597
2143387;108203
2143388;108579
2143390;108104
2143393;108335
2143395;108502
2143396;108482
2143397;109092
2143398;109092
2143399;109092
2143400;108528
2143401;108528
2143402;108161
2143403;108123
2143404;108398
2143405;108602
2143406;108555
2143407;108442
2143421;108355
2143431;108441
2143432;108369
2143433;108467
2143437;108488
2143438;108369
2143440;108574
2143441;108574
2143442;12342
2143444;12342
2143447;108489
2143449;108342
2143450;108489
2143451;108489
2143452;108342
2143453;108489
2143454;284455
2143454;108489
2143454;108295
2143454;110298
2143455;108489
2143456;108489
2143457;108474
2143457;108459
2143458;108489
2143459;108489
2143460;108528
2143461;108541
2143463;108541
2143465;284455
2143465;108541
2143465;108295
2143465;108131
2143465;110298
2143468;108476
2143470;108278
2143471;108541
2143473;108541
2143474;108541
2143476;108489
2143477;108188
2143479;267045
2143480;108188
2143482;108584
2143483;108188
2143484;108156
2143488;108462
2143489;108446
2143490;481302
2143493;108442
2143493;108596
2143494;108478
2143495;108444
2143495;108442
2143495;108596
2143498;108444
2143498;108442
2143498;108596
2143500;108478
2143504;108279
2143506;108279
2143507;108167
2143508;108178
2143516;108446
2143520;108150
2143523;108188
2143524;108188
2143525;108246
2143527;108560
2143528;108560
2143529;108563
2143531;108510
2143533;108334
2143534;108369
2143538;108420
2143539;108420
2143540;108215
2143543;108426
2143555;108293
2143558;108483
2143563;108213
2143565;108213
2143566;108213
2143567;108213
2143569;108213
2143570;108533
2143571;108213
2143573;108213
2143574;108213
2143575;108213
2143576;108213
2143579;108429
2143580;108429
2143581;108429
2143582;108429
2143583;108563
2143584;108429
2143585;108429
2143586;108429
2143587;108429
2143588;108429
2143589;108420
2143590;108429
2143591;108429
2143593;108429
2143594;108429
2143595;108429
2143596;108429
2143597;108429
2143598;108429
2143599;108161
2143599;108334
2143599;108400
2143599;108321
2143599;108172
2143599;108744
2143599;108148
2143599;108154
2143599;108440
2143599;108623
2143599;108420
2143599;108597
2143599;108261
2143599;108492
2143599;108325
2143599;108104
2143599;108496
2143599;108515
2143599;108096
2143599;108441
2143599;108530
2143599;108348
2143599;108602
2143599;110915
2143599;108146
2143599;108454
2143599;108458
2143599;108498
2143599;284455
2143599;108194
2143599;108203
2143599;108165
2143599;108549
2143599;108359
2143599;108125
2143599;108135
2143599;108559
2143599;108263
2143599;108186
2143599;108600
2143599;108605
2143599;108415
2143599;108587
2143599;108354
2143599;108418
2143599;108521
2143599;481247
2143599;109038
2143599;108584
2143599;108185
2143599;108550
2143599;108598
2143599;108569
2143599;108338
2143599;108366
2143599;108730
2143599;108449
2143599;108489
2143599;108483
2143599;108115
2143599;108590
2143599;108258
2143599;108305
2143599;108531
2143599;108149
2143599;108513
2143599;108156
2143599;108436
2143599;108541
2143599;147578
2143599;108181
2143599;108486
2143599;108311
2143599;108211
2143599;108429
2143599;108456
2143599;108482
2143599;108347
2143599;108209
2143599;108603
2143599;108435
2143599;108534
2143599;108292
2143599;108472
2143599;108220
2143599;108253
2143599;108407
2143599;108579
2143599;108411
2143599;108107
2143599;108446
2143599;108341
2143599;108157
2143599;108371
2143599;108462
2143599;108112
2143599;108313
2143599;108450
2143599;108120
2143599;108511
2143599;108169
2143599;108290
2143599;108178
2143599;108401
2143599;108538
2143599;108230
2143599;108434
2143599;108143
2143599;108105
2143599;108516
2143599;108351
2143599;108231
2143599;108142
2143599;108337
2143599;108213
2143599;108242
2143599;108388
2143599;108426
2143599;108171
2143599;108393
2143599;108225
2143599;108329
2143599;108509
2143599;108557
2143599;108287
2143599;108252
2143599;108392
2143599;108409
2143599;108428
2143599;108117
2143599;108473
2143599;108182
2143599;108501
2143599;108737
2143599;108800
2143599;147583
2143599;257654
2143599;302116
2143599;284936
2143599;481370
2143599;108447
2143599;108196
2143599;108505
2143599;108342
2143599;108333
2143599;108474
2143599;108159
2143599;108736
2143599;108278
2143599;108380
2143599;108466
2143599;108191
2143599;108324
2143599;108212
2143599;108575
2143599;108123
2143599;108276
2143599;108151
2143599;108208
2143599;108162
2143599;108300
2143599;108459
2143599;108303
2143599;108355
2143599;108368
2143599;108302
2143599;108592
2143599;108268
2143599;108291
2143599;108318
2143599;108340
2143599;108306
2143599;108106
2143599;108439
2143599;108336
2143599;108222
2143599;108493
2143599;108327
2143599;108383
2143599;108094
2143599;108497
2143599;108527
2143599;108173
2143599;110298
2143599;481354
2143599;108121
2143600;108161
2143600;108334
2143600;108400
2143600;108321
2143600;108172
2143600;108744
2143600;108148
2143600;108154
2143600;108440
2143600;108623
2143600;108420
2143600;108597
2143600;108261
2143600;108492
2143600;108325
2143600;108104
2143600;108496
2143600;108515
2143600;108096
2143600;108441
2143600;108530
2143600;108348
2143600;108602
2143600;110915
2143600;108146
2143600;108454
2143600;108458
2143600;108498
2143600;284455
2143600;108194
2143600;108203
2143600;108165
2143600;108549
2143600;108359
2143600;108125
2143600;108135
2143600;108559
2143600;108263
2143600;108186
2143600;108600
2143600;108605
2143600;108415
2143600;108587
2143600;108354
2143600;108418
2143600;108521
2143600;481247
2143600;109038
2143600;108584
2143600;108185
2143600;108550
2143600;108598
2143600;108338
2143600;108366
2143600;108730
2143600;108449
2143600;108489
2143600;108483
2143600;108115
2143600;108590
2143600;108258
2143600;108536
2143600;108305
2143600;108531
2143600;108149
2143600;108513
2143600;108156
2143600;108436
2143600;108541
2143600;147578
2143600;108181
2143600;108486
2143600;108311
2143600;108211
2143600;108429
2143600;108456
2143600;108482
2143600;108347
2143600;108209
2143600;108435
2143600;108534
2143600;108292
2143600;108472
2143600;108220
2143600;108253
2143600;108407
2143600;108579
2143600;108411
2143600;108107
2143600;108446
2143600;108341
2143600;108157
2143600;108371
2143600;108462
2143600;108412
2143600;108112
2143600;108313
2143600;108450
2143600;108120
2143600;108511
2143600;108169
2143600;108290
2143600;108178
2143600;108401
2143600;108538
2143600;108230
2143600;108434
2143600;108143
2143600;108105
2143600;108516
2143600;108351
2143600;108231
2143600;108142
2143600;108337
2143600;108213
2143600;108242
2143600;108388
2143600;108426
2143600;108171
2143600;108393
2143600;108225
2143600;108329
2143600;108509
2143600;108557
2143600;108287
2143600;108252
2143600;108392
2143600;108409
2143600;108428
2143600;108117
2143600;108473
2143600;108182
2143600;108737
2143600;108800
2143600;109980
2143600;147583
2143600;257654
2143600;302116
2143600;284936
2143600;481370
2143600;108447
2143600;108196
2143600;108505
2143600;108293
2143600;108333
2143600;108474
2143600;108159
2143600;108736
2143600;108278
2143600;108380
2143600;108466
2143600;108191
2143600;108324
2143600;108212
2143600;108575
2143600;108123
2143600;108276
2143600;108151
2143600;108208
2143600;108162
2143600;108300
2143600;108459
2143600;108303
2143600;108368
2143600;108302
2143600;108592
2143600;108268
2143600;108291
2143600;108318
2143600;108340
2143600;108306
2143600;108106
2143600;108439
2143600;108336
2143600;108222
2143600;108518
2143600;108493
2143600;108327
2143600;108383
2143600;108094
2143600;108497
2143600;108527
2143600;108173
2143600;110298
2143600;481354
2143600;108121
2143601;108161
2143601;108334
2143601;108400
2143601;108321
2143601;108172
2143601;108744
2143601;108148
2143601;108154
2143601;108440
2143601;108623
2143601;108420
2143601;108597
2143601;108261
2143601;108492
2143601;108325
2143601;108104
2143601;108496
2143601;108515
2143601;108451
2143601;108096
2143601;108441
2143601;108530
2143601;108348
2143601;108602
2143601;110915
2143601;108146
2143601;108454
2143601;108458
2143601;108498
2143601;284455
2143601;108194
2143601;108203
2143601;108165
2143601;108549
2143601;108359
2143601;108125
2143601;108135
2143601;108559
2143601;108263
2143601;108186
2143601;108600
2143601;108605
2143601;108415
2143601;108587
2143601;108354
2143601;108418
2143601;108521
2143601;481247
2143601;109038
2143601;108584
2143601;108185
2143601;108550
2143601;108598
2143601;108569
2143601;108338
2143601;108366
2143601;108730
2143601;108449
2143601;108489
2143601;108483
2143601;108115
2143601;108590
2143601;108258
2143601;108536
2143601;108305
2143601;108531
2143601;108149
2143601;108513
2143601;108156
2143601;108436
2143601;108541
2143601;147578
2143601;108181
2143601;108486
2143601;108311
2143601;108211
2143601;108429
2143601;108456
2143601;108482
2143601;108347
2143601;108209
2143601;108603
2143601;108435
2143601;108534
2143601;108292
2143601;108472
2143601;108220
2143601;108253
2143601;108407
2143601;108579
2143601;108411
2143601;108107
2143601;108446
2143601;108341
2143601;108157
2143601;108371
2143601;108462
2143601;108112
2143601;108313
2143601;108450
2143601;108120
2143601;108511
2143601;108169
2143601;108290
2143601;108178
2143601;108401
2143601;108538
2143601;108230
2143601;108434
2143601;108143
2143601;108105
2143601;108516
2143601;108351
2143601;108231
2143601;108142
2143601;108337
2143601;108213
2143601;108242
2143601;108388
2143601;108171
2143601;108393
2143601;108329
2143601;108509
2143601;108557
2143601;108287
2143601;108252
2143601;108392
2143601;108409
2143601;108428
2143601;108117
2143601;108473
2143601;108182
2143601;108501
2143601;108800
2143601;147583
2143601;257654
2143601;302116
2143601;284936
2143601;481370
2143601;108447
2143601;108196
2143601;108505
2143601;108342
2143601;108333
2143601;108474
2143601;108159
2143601;108736
2143601;108278
2143601;108380
2143601;108466
2143601;108191
2143601;108324
2143601;108212
2143601;108575
2143601;108123
2143601;108276
2143601;108151
2143601;108208
2143601;108162
2143601;108300
2143601;108459
2143601;108303
2143601;108355
2143601;108368
2143601;108302
2143601;108592
2143601;108268
2143601;108291
2143601;108318
2143601;108340
2143601;108306
2143601;108106
2143601;108439
2143601;108336
2143601;108222
2143601;108518
2143601;108493
2143601;108327
2143601;108383
2143601;108094
2143601;108497
2143601;108527
2143601;110298
2143601;481354
2143601;108121
2143602;108446
2143604;108134
2143605;108446
2143606;108248
2143607;108446
2143608;108602
2143609;108410
2143610;108410
2143611;108410
2143613;108506
2143615;108597
2143617;4736
2143618;117098
2143620;108365
2143621;108365
2143622;108473
2143624;108575
2143625;108429
2143626;108429
2143627;108429
2143628;108429
2143629;108187
2143630;108429
2143631;108187
2143632;108187
2143633;108187
2143634;108187
2143635;108187
2143637;108187
2143638;108187
2143640;108187
2143641;108187
2143642;108187
2143644;108187
2143646;108187
2143647;108187
2143648;108187
2143649;108496
2143654;108255
2143659;108488
2143662;108582
2143663;108582
2143664;108582
2143665;108582
2143666;108441
2143668;108582
2143669;108582
2143670;108582
2143671;108582
2143672;108582
2143673;108582
2143674;108582
2143677;108132
2143678;108271
2143683;108560
2143686;108628
2143686;108378
2143686;108334
2143686;108321
2143686;108172
2143686;108744
2143686;108440
2143686;108128
2143686;108431
2143686;108214
2143686;108219
2143686;108261
2143686;108205
2143686;108492
2143686;108325
2143686;108155
2143686;108496
2143686;108545
2143686;108126
2143686;108451
2143686;108591
2143686;108096
2143686;108272
2143686;108540
2143686;108373
2143686;108416
2143686;108348
2143686;108602
2143686;108360
2143686;108422
2143686;110915
2143686;108414
2143686;108146
2143686;108454
2143686;108437
2143686;108199
2143686;108194
2143686;108260
2143686;109091
2143686;108095
2143686;108165
2143686;108359
2143686;108543
2143686;108374
2143686;108600
2143686;108246
2143686;108507
2143686;108588
2143686;108331
2143686;481247
2143686;108584
2143686;108550
2143686;108183
2143686;108224
2143686;108150
2143686;108338
2143686;108366
2143686;108730
2143686;108310
2143686;108449
2143686;108558
2143686;108294
2143686;108489
2143686;108590
2143686;108285
2143686;108249
2143686;108149
2143686;108436
2143686;108215
2143686;147578
2143686;108277
2143686;108328
2143686;108240
2143686;108429
2143686;108419
2143686;108132
2143686;108494
2143686;108386
2143686;108435
2143686;108534
2143686;108220
2143686;108253
2143686;108446
2143686;108116
2143686;108512
2143686;108488
2143686;108391
2143686;108254
2143686;108462
2143686;108238
2143686;108313
2143686;108450
2143686;108120
2143686;108178
2143686;108230
2143686;108551
2143686;108143
2143686;108304
2143686;108516
2143686;108399
2143686;108337
2143686;108478
2143686;108322
2143686;108223
2143686;108426
2143686;108369
2143686;108356
2143686;108535
2143686;108241
2143686;108562
2143686;108262
2143686;108139
2143686;108329
2143686;108509
2143686;108176
2143686;108557
2143686;108202
2143686;108188
2143686;108362
2143686;108252
2143686;108428
2143686;108140
2143686;108473
2143686;108795
2143686;108800
2143686;113999
2143686;257654
2143686;417413
2143686;481370
2143686;108196
2143686;108144
2143686;108505
2143686;108342
2143686;108395
2143686;108232
2143686;108099
2143686;108433
2143686;108159
2143686;108510
2143686;108736
2143686;108278
2143686;108622
2143686;108380
2143686;108239
2143686;108298
2143686;108457
2143686;108122
2143686;108350
2143686;108097
2143686;108324
2143686;108212
2143686;108357
2143686;108575
2143686;108201
2143686;108276
2143686;108151
2143686;109203
2143686;108208
2143686;108300
2143686;108445
2143686;108303
2143686;108320
2143686;108245
2143686;108624
2143686;108302
2143686;108500
2143686;108546
2143686;108438
2143686;108207
2143686;108264
2143686;108268
2143686;108291
2143686;108318
2143686;108480
2143686;108381
2143686;108336
2143686;108465
2143686;108479
2143686;108206
2143686;108518
2143686;108493
2143686;490876
2143686;108394
2143686;108327
2143686;108421
2143686;108383
2143686;108326
2143686;108497
2143686;287256
2143686;108552
2143686;108153
2143686;108098
2143687;108382
2143691;108188
2143692;108628
2143692;108219
2143692;108461
2143692;108310
2143692;108405
2143692;108216
2143692;108528
2143692;108491
2143692;108535
2143692;108202
2143692;108117
2143692;108576
2143692;108457
2143692;108212
2143692;108355
2143692;108438
2143692;108525
2143692;108250
2143693;108437
2143694;108440
2143694;108495
2143695;117098
2143696;117098
2143697;117098
2143698;108474
2143698;108459
2143702;108147
2143703;108122
2143704;108514
2143704;108147
2143705;108147
2143706;108514
2143706;108147
2143707;108488
2143708;108488
2143708;108581
2143709;108147
2143711;108483
2143713;108112
2143714;108147
2143715;108147
2143716;108147
2143717;108147
2143718;108147
2143719;108147
2143720;108135
2143721;108147
2143723;108262
2143725;108135
2143727;108262
2143728;108211
2143729;108211
2143730;108353
2143731;108353
2143732;108353
2143733;108353
2143735;108353
2143743;108277
2143745;108575
2143746;108347
2143746;108251
2143747;108345
2143748;108512
2143749;108167
2143761;108197
2143762;110298
2143764;110298
2143765;110298
2143766;110298
2143767;110298
2143771;110298
2143774;110298
2143783;481370
2143791;147583
2143792;117080
2143793;147578
2143794;147578
2143796;108194
2143800;108244
2143803;108256
2143804;108313
2143806;108313
2143815;108240
2143825;108453
2143838;108490
2143839;108299
2143840;108299
2143843;257654
2143845;108214
2143848;108214
2143850;108214
2143851;108463
2143852;108490
2143853;108490
2143855;108463
2143859;108633
2143861;823082
2143862;823082
2143863;108505
2143864;823082
2143865;108480
2143867;117670
2143868;108437
2143869;108437
2143874;117670
2143879;108571
2143883;108185
2143885;108185
2143886;108185
2143890;108279
2143893;108279
2143895;108185
2143898;108506
2143900;108439
2143902;108506
2143904;108506
2143905;108506
2143906;108506
2143909;108506
2143919;108574
2143922;108252
2143931;108112
2143933;108489
2143938;108433
2143962;108378
2143962;108137
2143962;108417
2143962;108744
2143962;108148
2143962;108440
2143962;108623
2143962;108128
2143962;108431
2143962;108214
2143962;108219
2143962;108261
2143962;108205
2143962;108548
2143962;108113
2143962;108591
2143962;108272
2143962;108373
2143962;108416
2143962;108348
2143962;108602
2143962;110915
2143962;108256
2143962;108414
2143962;108259
2143962;108269
2143962;108146
2143962;108138
2143962;108621
2143962;108275
2143962;108458
2143962;108498
2143962;109091
2143962;108095
2143962;108549
2143962;108359
2143962;108476
2143962;108543
2143962;108271
2143962;108559
2143962;108141
2143962;108246
2143962;108127
2143962;108507
2143962;108495
2143962;108354
2143962;108284
2143962;108331
2143962;109038
2143962;108353
2143962;108444
2143962;108183
2143962;108224
2143962;108598
2143962;108569
2143962;108449
2143962;108294
2143962;108489
2143962;108483
2143962;108115
2143962;108152
2143962;108503
2143962;108258
2143962;108305
2143962;108249
2143962;108149
2143962;108405
2143962;108156
2143962;108436
2143962;108541
2143962;147578
2143962;108542
2143962;108328
2143962;108211
2143962;108240
2143962;108494
2143962;108603
2143962;108386
2143962;108435
2143962;108220
2143962;108364
2143962;108488
2143962;108391
2143962;108365
2143962;108462
2143962;108238
2143962;108313
2143962;108487
2143962;108178
2143962;108390
2143962;108565
2143962;108401
2143962;108230
2143962;108434
2143962;108304
2143962;108308
2143962;108344
2143962;108516
2143962;108351
2143962;108554
2143962;108442
2143962;108322
2143962;108213
2143962;108528
2143962;108388
2143962;108346
2143962;108369
2143962;108225
2143962;108356
2143962;108535
2143962;108241
2143962;108295
2143962;108329
2143962;108509
2143962;108218
2143962;108345
2143962;108375
2143962;108335
2143962;108188
2143962;108244
2143962;108428
2143962;108473
2143962;108182
2143962;108737
2143962;108795
2143962;117600
2143962;147582
2143962;147583
2143962;442172
2143962;108447
2143962;108342
2143962;108279
2143962;108232
2143962;108099
2143962;108333
2143962;108576
2143962;108433
2143962;108159
2143962;108510
2143962;108736
2143962;108408
2143962;108122
2143962;108350
2143962;117057
2143962;108097
2143962;108324
2143962;108212
2143962;108575
2143962;108123
2143962;108201
2143962;108180
2143962;109203
2143962;108300
2143962;108463
2143962;108303
2143962;108355
2143962;108368
2143962;108217
2143962;108624
2143962;108438
2143962;108227
2143962;108264
2143962;108268
2143962;108192
2143962;108306
2143962;108381
2143962;108109
2143962;108336
2143962;108465
2143962;108267
2143962;108547
2143962;108222
2143962;490876
2143962;108274
2143962;108327
2143962;108383
2143962;108326
2143962;108497
2143962;108490
2143962;108568
2143962;108250
2143962;108121
2143962;108552
2143962;108153
2143963;108380
2143964;108598
2143969;108410
2143971;108208
2143973;108541
2143973;108240
2143973;108446
2143976;108378
2143976;108137
2143976;108334
2143976;108172
2143976;108744
2143976;108440
2143976;108623
2143976;108420
2143976;108128
2143976;108431
2143976;108214
2143976;108219
2143976;108261
2143976;108205
2143976;108492
2143976;108325
2143976;108155
2143976;108545
2143976;108515
2143976;108126
2143976;108451
2143976;108586
2143976;108591
2143976;108096
2143976;108272
2143976;108540
2143976;108373
2143976;108416
2143976;108348
2143976;108602
2143976;108360
2143976;108422
2143976;110915
2143976;108414
2143976;108146
2143976;108454
2143976;108138
2143976;108437
2143976;108199
2143976;108275
2143976;108458
2143976;108194
2143976;109091
2143976;108095
2143976;108165
2143976;108359
2143976;108476
2143976;108543
2143976;108271
2143976;108246
2143976;108587
2143976;108507
2143976;108495
2143976;108588
2143976;108427
2143976;108331
2143976;481247
2143976;108584
2143976;108550
2143976;108183
2143976;108224
2143976;108598
2143976;108338
2143976;108310
2143976;108558
2143976;108294
2143976;108489
2143976;108189
2143976;108590
2143976;108536
2143976;108625
2143976;108305
2143976;108249
2143976;108149
2143976;108436
2143976;108215
2143976;147578
2143976;108542
2143976;108328
2143976;108211
2143976;108429
2143976;108456
2143976;108419
2143976;108132
2143976;108494
2143976;108361
2143976;108386
2143976;108534
2143976;108114
2143976;108220
2143976;108364
2143976;108107
2143976;108446
2143976;108116
2143976;108512
2143976;108488
2143976;108391
2143976;108221
2143976;108365
2143976;108254
2143976;108462
2143976;108238
2143976;108112
2143976;108120
2143976;108178
2143976;108230
2143976;108551
2143976;108265
2143976;108143
2143976;108304
2143976;108516
2143976;108170
2143976;108399
2143976;108337
2143976;108322
2143976;108223
2143976;108242
2143976;108426
2143976;108369
2143976;108356
2143976;108535
2143976;108562
2143976;108262
2143976;108329
2143976;108509
2143976;108176
2143976;108375
2143976;108557
2143976;108202
2143976;108188
2143976;108362
2143976;108555
2143976;108428
2143976;108140
2143976;108473
2143976;108795
2143976;108800
2143976;109980
2143976;113999
2143976;257654
2143976;417413
2143976;302116
2143976;481370
2143976;108196
2143976;108144
2143976;108505
2143976;108342
2143976;108279
2143976;108293
2143976;108232
2143976;108099
2143976;108433
2143976;108159
2143976;108278
2143976;108380
2143976;108298
2143976;108122
2143976;108350
2143976;108097
2143976;108324
2143976;108212
2143976;108357
2143976;108575
2143976;108201
2143976;108151
2143976;109203
2143976;108208
2143976;108300
2143976;108445
2143976;108459
2143976;108303
2143976;108368
2143976;108624
2143976;108302
2143976;108500
2143976;108546
2143976;108438
2143976;108227
2143976;108264
2143976;108268
2143976;108291
2143976;108318
2143976;108381
2143976;108336
2143976;108465
2143976;108479
2143976;108206
2143976;108493
2143976;490876
2143976;108525
2143976;108394
2143976;108327
2143976;108421
2143976;108383
2143976;108326
2143976;108497
2143976;287256
2143976;108153
2143976;108098
2143977;108628
2143977;108378
2143977;108137
2143977;108334
2143977;108172
2143977;108744
2143977;108440
2143977;108623
2143977;108420
2143977;108128
2143977;108431
2143977;108214
2143977;108367
2143977;108219
2143977;108261
2143977;108205
2143977;108492
2143977;108325
2143977;108104
2143977;108496
2143977;108545
2143977;108451
2143977;108586
2143977;108591
2143977;108096
2143977;108272
2143977;108373
2143977;108416
2143977;108348
2143977;108602
2143977;108360
2143977;110915
2143977;108414
2143977;108146
2143977;108454
2143977;108138
2143977;108275
2143977;108458
2143977;108194
2143977;109091
2143977;108095
2143977;108165
2143977;108549
2143977;108359
2143977;108476
2143977;108543
2143977;108271
2143977;108246
2143977;108587
2143977;108507
2143977;108588
2143977;108331
2143977;108183
2143977;108224
2143977;108150
2143977;108338
2143977;108366
2143977;108730
2143977;108310
2143977;108449
2143977;108558
2143977;108115
2143977;108189
2143977;108590
2143977;108625
2143977;108305
2143977;108249
2143977;108149
2143977;108405
2143977;108215
2143977;147578
2143977;108277
2143977;108542
2143977;108328
2143977;108429
2143977;108456
2143977;108419
2143977;108494
2143977;108386
2143977;108220
2143977;108364
2143977;108253
2143977;108446
2143977;108116
2143977;108488
2143977;108391
2143977;108221
2143977;108371
2143977;108462
2143977;108238
2143977;108112
2143977;108450
2143977;108120
2143977;108178
2143977;108230
2143977;108551
2143977;108304
2143977;108516
2143977;108170
2143977;108478
2143977;108223
2143977;108369
2143977;108225
2143977;108356
2143977;108535
2143977;108241
2143977;108562
2143977;108262
2143977;108139
2143977;108329
2143977;108509
2143977;108176
2143977;108375
2143977;108188
2143977;108252
2143977;108244
2143977;108428
2143977;108473
2143977;108795
2143977;113999
2143977;108571
2143977;108144
2143977;108342
2143977;108395
2143977;108232
2143977;108099
2143977;108433
2143977;108159
2143977;108736
2143977;108278
2143977;108622
2143977;108380
2143977;108298
2143977;108457
2143977;108350
2143977;108324
2143977;108357
2143977;108575
2143977;108123
2143977;108201
2143977;108276
2143977;108151
2143977;109203
2143977;108208
2143977;108445
2143977;108303
2143977;108355
2143977;108320
2143977;108624
2143977;108302
2143977;108500
2143977;108546
2143977;108227
2143977;108207
2143977;108264
2143977;108268
2143977;108291
2143977;108318
2143977;108480
2143977;108381
2143977;108336
2143977;108465
2143977;108479
2143977;108267
2143977;108206
2143977;108518
2143977;490876
2143977;108525
2143977;108394
2143977;108327
2143977;108421
2143977;108383
2143977;108326
2143977;108497
2143977;287256
2143977;108153
2143977;108098
2143979;108240
2143980;108344
2143981;108574
2143982;108446
2143986;108579
2143988;108541
2143988;108579
2143989;3939
2143991;108542
2143993;108542
2143996;108542
2143998;108579
2143999;108542
2144002;108541
2144003;108542
2144006;108541
2144007;108565
2144008;108542
2144010;108541
2144011;108542
2144013;108541
2144016;108542
2144017;108446
2144022;108541
2144023;108541
2144024;108628
2144024;108378
2144024;108321
2144024;108787
2144024;108172
2144024;108744
2144024;108440
2144024;108623
2144024;108128
2144024;108431
2144024;108219
2144024;108261
2144024;108205
2144024;108119
2144024;108492
2144024;14911
2144024;108136
2144024;108496
2144024;108515
2144024;108126
2144024;108451
2144024;108591
2144024;108096
2144024;108272
2144024;108373
2144024;108416
2144024;108602
2144024;108360
2144024;108422
2144024;110915
2144024;108259
2144024;108269
2144024;108454
2144024;108138
2144024;108458
2144024;108498
2144024;108194
2144024;109091
2144024;108095
2144024;108359
2144024;108476
2144024;108543
2144024;108263
2144024;108186
2144024;108147
2144024;108600
2144024;108246
2144024;108605
2144024;108507
2144024;108495
2144024;108588
2144024;117080
2144024;108331
2144024;481247
2144024;109038
2144024;108444
2144024;108598
2144024;108376
2144024;108569
2144024;108730
2144024;108558
2144024;108294
2144024;108115
2144024;108590
2144024;108384
2144024;108149
2144024;108405
2144024;108216
2144024;108436
2144024;147578
2144024;296289
2144024;108542
2144024;108328
2144024;108240
2144024;108429
2144024;108456
2144024;108482
2144024;108419
2144024;108132
2144024;108347
2144024;108494
2144024;108386
2144024;108577
2144024;108534
2144024;108114
2144024;108220
2144024;108372
2144024;108107
2144024;108341
2144024;108512
2144024;108488
2144024;108391
2144024;108221
2144024;108365
2144024;108574
2144024;108254
2144024;108462
2144024;108238
2144024;108313
2144024;108120
2144024;108169
2144024;108290
2144024;108178
2144024;108565
2144024;108551
2144024;108304
2144024;108105
2144024;108516
2144024;108351
2144024;108399
2144024;108442
2144024;108337
2144024;108478
2144024;108322
2144024;108213
2144024;108388
2144024;108563
2144024;108346
2144024;108468
2144024;108369
2144024;108393
2144024;108562
2144024;108262
2144024;108139
2144024;108329
2144024;108176
2144024;108375
2144024;108202
2144024;108188
2144024;108319
2144024;108362
2144024;108252
2144024;108392
2144024;108409
2144024;108428
2144024;108140
2144024;108473
2144024;108210
2144024;108737
2144024;108795
2144024;108800
2144024;113999
2144024;147582
2144024;481370
2144024;108332
2144024;108196
2144024;108571
2144024;108144
2144024;108505
2144024;108342
2144024;108596
2144024;108232
2144024;108099
2144024;108379
2144024;108433
2144024;108396
2144024;108159
2144024;108510
